order_item_id,order_id,item_id,size_id,quantity,price_at_time
1836,916,1,3,2,8.26
1837,917,1,2,1,6.57
1838,917,1,3,2,8.26
1839,918,1,1,2,4.66
1840,918,7,,1,11.821265218495466
1841,918,6,16,1,8.04
1842,919,6,14,2,4.69
1843,919,6,14,1,4.69
1844,920,3,,2,11.542379086125052
1845,920,4,9,2,7.09
1846,921,1,1,2,4.66
1847,921,1,1,1,4.66
1848,922,6,14,1,4.69
1849,923,2,4,1,4.97
1850,924,1,2,1,6.57
1851,925,3,,1,11.444302808882703
1852,925,6,14,2,4.69
1853,926,3,,2,10.837612788711784
1854,927,5,12,1,7.16
1855,928,1,2,2,6.57
1856,928,1,2,1,6.57
1857,928,4,9,1,7.09
1858,929,7,,2,12.139338908062982
1859,929,5,11,1,4.67
1860,930,1,2,2,6.57
1861,931,2,6,2,8.17
1862,931,6,16,1,8.04
1863,932,8,18,1,4.05
1864,932,6,16,2,8.04
1865,933,4,10,1,9.29
1866,934,7,,1,12.7370655218673
1867,935,7,,1,11.406654871212837
1868,936,4,10,1,9.29
1869,936,5,12,2,7.16
1870,937,7,,1,11.772047490738878
1871,938,8,18,1,4.05
1872,939,1,3,2,8.26
1873,940,5,11,2,4.67
1874,941,8,18,1,4.05
1875,941,4,8,1,4.35
1876,941,2,5,2,6.64
1877,942,8,18,2,4.05
1878,943,7,,2,12.635025508855708
1879,943,8,18,2,4.05
1880,943,2,4,1,4.97
1881,944,1,3,1,8.26
1882,945,2,4,1,4.97
1883,945,1,1,1,4.66
1884,945,4,8,1,4.35
1885,946,8,19,1,7.31
1886,947,5,11,1,4.67
1887,948,5,13,2,9.01
1888,948,3,,2,10.377253795294502
1889,948,6,15,1,7.03
1890,949,4,10,1,9.29
1891,949,1,2,2,6.57
1892,950,8,19,1,7.31
1893,951,7,,2,12.816642569723843
1894,951,7,,2,11.817416955359517
1895,952,1,3,2,8.26
1896,953,7,,2,10.377821679515659
1897,953,6,15,2,7.03
1898,953,8,18,2,4.05
1899,954,1,2,1,6.57
1900,954,7,,1,12.34382525601902
1901,954,2,4,2,4.97
1902,955,7,,2,10.071578369447803
1903,955,5,11,1,4.67
1904,956,2,5,2,6.64
1905,956,3,,1,11.569489684184319
1906,956,2,4,2,4.97
1907,957,6,15,1,7.03
1908,957,8,20,1,8.73
1909,957,5,12,1,7.16
1910,958,2,6,1,8.17
1911,958,5,13,2,9.01
1912,959,2,6,2,8.17
1913,959,2,4,1,4.97
1914,960,5,13,2,9.01
1915,960,7,,2,11.154597561499024
1916,960,8,20,2,8.73
1917,961,2,6,1,8.17
1918,961,3,,2,11.424730936899358
1919,962,8,19,2,7.31
1920,963,3,,1,11.05527966076099
1921,963,5,13,2,9.01
1922,963,3,,2,12.118623179702066
1923,964,3,,1,11.859827237044698
1924,964,4,10,2,9.29
1925,965,6,14,1,4.69
1926,966,5,12,2,7.16
1927,967,3,,2,12.325905379965228
1928,968,8,18,2,4.05
1929,968,8,20,1,8.73
1930,968,6,15,2,7.03
1931,969,5,11,2,4.67
1932,969,4,10,2,9.29
1933,969,6,15,1,7.03
1934,970,2,4,2,4.97
1935,971,4,8,2,4.35
1936,972,6,16,2,8.04
1937,972,5,11,2,4.67
1938,972,5,12,1,7.16
1939,973,7,,1,12.030704238944827
1940,973,3,,2,11.610940283054777
1941,974,5,12,1,7.16
1942,974,8,19,1,7.31
1943,975,8,18,1,4.05
1944,975,6,14,1,4.69
1945,975,4,10,2,9.29
1946,976,8,19,1,7.31
1947,976,1,3,2,8.26
1948,976,5,13,2,9.01
1949,977,4,10,2,9.29
1950,977,8,18,1,4.05
1951,978,6,16,1,8.04
1952,979,8,19,2,7.31
1953,979,6,16,1,8.04
1954,980,5,13,1,9.01
1955,980,1,1,1,4.66
1956,981,4,8,1,4.35
1957,982,6,14,1,4.69
1958,983,5,11,1,4.67
1959,984,3,,2,11.727293506241663
1960,985,4,9,2,7.09
1961,985,2,4,2,4.97
1962,986,4,9,1,7.09
1963,986,7,,2,12.89038123491427
1964,987,4,9,2,7.09
1965,987,1,1,2,4.66
1966,987,6,15,2,7.03
1967,988,3,,1,10.911154377792307
1968,988,7,,2,11.117188442047457
1969,988,2,6,1,8.17
1970,989,3,,2,11.908207177704057
1971,990,8,19,2,7.31
1972,991,5,11,2,4.67
1973,991,5,13,2,9.01
1974,992,4,8,1,4.35
1975,992,7,,2,11.869555724328077
1976,992,1,3,1,8.26
1977,993,1,1,2,4.66
1978,994,2,4,1,4.97
1979,995,8,20,1,8.73
1980,995,2,6,2,8.17
1981,995,4,9,2,7.09
1982,996,5,12,2,7.16
1983,996,8,18,2,4.05
1984,996,7,,2,12.064574101910033
1985,997,5,12,1,7.16
1986,997,3,,1,10.726192336108832
1987,998,3,,1,11.555640431797007
1988,999,6,16,2,8.04
1989,999,1,3,1,8.26
1990,999,8,18,2,4.05
1991,1000,3,,1,12.798980103071537
1992,1000,4,8,2,4.35
1993,1001,3,,1,10.756328892140381
1994,1001,7,,1,10.436218248236262
1995,1002,8,19,1,7.31
1996,1002,2,4,2,4.97
1997,1002,1,3,2,8.26
1998,1003,1,2,2,6.57
1999,1004,2,6,1,8.17
2000,1005,5,12,1,7.16
2001,1006,1,3,2,8.26
2002,1006,2,5,2,6.64
2003,1006,5,11,1,4.67
2004,1007,8,19,1,7.31
2005,1007,7,,1,10.524298155402105
2006,1008,3,,1,11.742447981529565
2007,1009,5,12,1,7.16
2008,1009,4,10,2,9.29
2009,1010,5,12,1,7.16
2010,1010,3,,1,10.244990538882666
2011,1010,1,2,1,6.57
2012,1011,3,,1,11.570321570833146
2013,1011,5,13,1,9.01
2014,1011,6,16,1,8.04
2015,1012,2,5,1,6.64
2016,1012,3,,2,11.017772506356113
2017,1012,5,11,2,4.67
2018,1013,3,,2,12.690176285753177
2019,1014,4,8,1,4.35
2020,1014,4,8,1,4.35
2021,1014,6,14,1,4.69
2022,1015,4,9,2,7.09
2023,1015,1,1,1,4.66
2024,1016,4,10,1,9.29
2025,1016,7,,1,11.914318021063224
2026,1016,2,5,2,6.64
2027,1017,4,9,1,7.09
2028,1017,3,,2,12.234697868692919
2029,1017,4,9,1,7.09
2030,1018,3,,1,12.450561634613043
2031,1019,5,11,2,4.67
2032,1020,4,8,2,4.35
2033,1021,3,,1,10.517558388960774
2034,1021,3,,2,10.777126515094176
2035,1021,8,19,1,7.31
2036,1022,5,12,1,7.16
2037,1022,5,11,2,4.67
2038,1023,4,10,2,9.29
2039,1023,3,,1,12.40426697943635
2040,1023,8,18,1,4.05
2041,1024,3,,2,10.262709813759608
2042,1024,8,18,1,4.05
2043,1024,4,8,2,4.35
2044,1025,1,2,2,6.57
2045,1025,3,,1,11.470432821696797
2046,1025,2,6,1,8.17
2047,1026,7,,2,10.856085892069165
2048,1026,6,15,1,7.03
2049,1027,8,18,1,4.05
2050,1028,3,,1,11.727127376572415
2051,1029,1,3,1,8.26
2052,1030,2,4,1,4.97
2053,1030,3,,2,10.71027154705298
2054,1031,3,,1,10.895300781281415
2055,1031,4,9,2,7.09
2056,1031,4,8,2,4.35
2057,1032,4,9,1,7.09
2058,1032,3,,2,11.128860280395752
2059,1033,6,15,1,7.03
2060,1033,1,2,1,6.57
2061,1034,3,,2,10.749535285694233
2062,1034,2,4,1,4.97
2063,1034,7,,2,11.250000292904033
2064,1035,4,10,1,9.29
2065,1036,8,19,1,7.31
2066,1036,2,5,2,6.64
2067,1036,1,3,2,8.26
2068,1037,7,,2,10.866989964741654
2069,1037,7,,1,12.210540254147876
2070,1038,6,16,1,8.04
2071,1038,5,13,1,9.01
2072,1039,7,,2,11.688616347094502
2073,1039,1,2,2,6.57
2074,1039,6,14,2,4.69
2075,1040,1,1,2,4.66
2076,1041,2,5,2,6.64
2077,1041,3,,2,11.867238550441044
2078,1042,7,,1,12.653289956868722
2079,1042,3,,2,12.110354475115974
2080,1042,5,11,2,4.67
2081,1043,3,,1,11.096649294142658
2082,1043,2,5,1,6.64
2083,1043,1,3,2,8.26
2084,1044,2,6,2,8.17
2085,1044,8,19,2,7.31
2086,1044,8,18,2,4.05
2087,1045,6,16,1,8.04
2088,1046,2,4,1,4.97
2089,1047,5,13,1,9.01
2090,1048,7,,2,12.798114385789718
2091,1049,5,11,1,4.67
2092,1049,6,14,1,4.69
2093,1049,1,1,2,4.66
2094,1050,2,6,2,8.17
2095,1051,3,,1,10.370827614857642
2096,1051,2,6,2,8.17
2097,1052,5,11,2,4.67
2098,1053,3,,1,12.472741850584713
2099,1054,1,1,1,4.66
2100,1055,8,20,2,8.73
2101,1055,1,1,2,4.66
2102,1056,4,8,2,4.35
2103,1057,8,19,1,7.31
2104,1057,7,,1,11.400580319473699
2105,1057,2,6,2,8.17
2106,1058,2,6,1,8.17
2107,1058,1,2,2,6.57
2108,1058,7,,1,12.175286455477046
2109,1059,1,1,1,4.66
2110,1060,6,15,1,7.03
2111,1060,7,,2,12.429114892523298
2112,1060,4,10,2,9.29
2113,1061,3,,2,11.087443029123643
2114,1061,3,,2,10.226456309951397
2115,1061,1,2,1,6.57
2116,1062,3,,1,12.756261443747809
2117,1062,8,20,1,8.73
2118,1063,1,1,2,4.66
2119,1063,7,,2,10.450393259576979
2120,1063,5,11,1,4.67
2121,1064,3,,2,11.471603989446745
2122,1064,2,5,2,6.64
2123,1065,8,19,2,7.31
2124,1065,2,5,1,6.64
2125,1066,4,8,2,4.35
2126,1066,4,9,2,7.09
2127,1067,8,20,1,8.73
2128,1068,6,14,2,4.69
2129,1068,4,10,2,9.29
2130,1068,5,13,2,9.01
2131,1069,2,6,1,8.17
2132,1069,5,13,2,9.01
2133,1069,2,6,2,8.17
2134,1070,8,19,1,7.31
2135,1071,1,1,1,4.66
2136,1071,4,8,1,4.35
2137,1072,8,20,1,8.73
2138,1073,3,,2,12.6932680427375
2139,1073,5,13,1,9.01
2140,1074,1,3,1,8.26
2141,1074,3,,2,12.472345059901468
2142,1075,1,2,1,6.57
2143,1075,2,6,1,8.17
2144,1076,7,,1,10.843777643401348
2145,1077,1,3,1,8.26
2146,1077,1,1,2,4.66
2147,1078,4,9,1,7.09
2148,1078,8,19,1,7.31
2149,1079,8,20,1,8.73
2150,1079,6,15,1,7.03
2151,1080,8,19,2,7.31
2152,1080,8,18,1,4.05
2153,1081,5,13,2,9.01
2154,1082,3,,1,11.30742070516707
2155,1082,2,5,2,6.64
2156,1083,6,16,2,8.04
2157,1083,8,20,1,8.73
2158,1083,2,5,2,6.64
2159,1084,7,,2,11.141410584172249
2160,1084,2,6,2,8.17
2161,1084,8,18,1,4.05
2162,1085,2,6,1,8.17
2163,1086,3,,1,12.60007383471528
2164,1086,4,8,2,4.35
2165,1087,1,3,2,8.26
2166,1088,7,,2,10.709652145561115
2167,1088,6,14,1,4.69
2168,1089,7,,1,12.497902261487532
2169,1089,3,,2,11.290284409989324
2170,1089,6,15,2,7.03
2171,1090,1,1,2,4.66
2172,1090,6,14,2,4.69
2173,1090,1,3,1,8.26
2174,1091,4,9,2,7.09
2175,1091,2,6,2,8.17
2176,1092,6,14,2,4.69
2177,1093,7,,1,11.321511407927122
2178,1093,2,6,2,8.17
2179,1094,5,12,2,7.16
2180,1094,1,1,1,4.66
2181,1094,3,,2,10.213885549545536
2182,1095,6,15,2,7.03
2183,1096,5,13,2,9.01
2184,1096,8,20,2,8.73
2185,1097,2,6,2,8.17
2186,1097,7,,1,11.29612001747108
2187,1098,6,15,1,7.03
2188,1098,1,2,2,6.57
2189,1099,3,,1,12.87335366448727
2190,1100,5,11,2,4.67
2191,1101,8,20,2,8.73
2192,1101,3,,2,10.063640632707314
2193,1102,4,10,2,9.29
2194,1102,4,9,2,7.09
2195,1102,5,12,1,7.16
2196,1103,8,18,1,4.05
2197,1104,5,11,2,4.67
2198,1105,2,5,2,6.64
2199,1105,6,16,1,8.04
2200,1105,2,5,2,6.64
2201,1106,7,,2,10.008724198170972
2202,1106,7,,2,12.32085804306204
2203,1107,6,14,2,4.69
2204,1108,3,,1,12.52281515028386
2205,1109,6,15,2,7.03
2206,1110,1,3,1,8.26
2207,1110,6,15,1,7.03
2208,1111,1,1,2,4.66
2209,1112,4,10,1,9.29
2210,1112,6,14,2,4.69
2211,1112,5,13,1,9.01
2212,1113,8,19,1,7.31
2213,1113,1,1,1,4.66
2214,1113,7,,2,10.637293198941865
2215,1114,5,12,2,7.16
2216,1114,4,8,2,4.35
2217,1114,5,12,1,7.16
2218,1115,8,20,2,8.73
2219,1115,1,3,1,8.26
2220,1115,3,,2,10.364845993098333
2221,1116,7,,2,12.960781347519696
2222,1117,5,11,2,4.67
2223,1117,7,,1,12.860683357135454
2224,1117,3,,2,12.06400614235804
2225,1118,1,1,2,4.66
2226,1118,4,8,1,4.35
2227,1118,3,,2,11.76796065214467
2228,1119,4,10,1,9.29
2229,1120,4,9,2,7.09
2230,1121,6,14,1,4.69
2231,1121,5,13,1,9.01
2232,1122,3,,1,10.123662062399461
2233,1123,5,13,2,9.01
2234,1123,2,5,2,6.64
2235,1123,3,,2,10.872091264525844
2236,1124,5,11,2,4.67
2237,1124,8,20,2,8.73
2238,1125,1,2,1,6.57
2239,1126,6,16,2,8.04
2240,1126,4,8,1,4.35
2241,1127,4,9,1,7.09
2242,1127,5,13,1,9.01
2243,1127,3,,2,12.895808204583874
2244,1128,4,9,1,7.09
2245,1129,7,,2,12.96486192778551
2246,1130,4,8,2,4.35
2247,1130,2,4,2,4.97
2248,1130,8,18,1,4.05
2249,1131,5,13,1,9.01
2250,1131,3,,2,10.84873911996214
2251,1132,5,12,2,7.16
2252,1132,7,,1,11.595769825380204
2253,1133,5,13,1,9.01
2254,1133,1,2,1,6.57
2255,1134,4,10,1,9.29
2256,1135,4,8,1,4.35
2257,1135,8,18,2,4.05
2258,1135,1,3,2,8.26
2259,1136,6,14,2,4.69
2260,1136,7,,1,12.858724236368777
2261,1137,4,9,2,7.09
2262,1138,4,9,2,7.09
2263,1138,3,,1,12.195521495483142
2264,1138,2,6,1,8.17
2265,1139,1,2,1,6.57
2266,1140,2,4,2,4.97
2267,1140,5,12,2,7.16
2268,1140,1,1,2,4.66
2269,1141,1,2,1,6.57
2270,1141,1,2,1,6.57
2271,1141,4,10,1,9.29
2272,1142,8,19,1,7.31
2273,1142,5,11,1,4.67
2274,1143,1,2,2,6.57
2275,1143,3,,2,12.03600999336433
2276,1144,7,,2,11.160043146917083
2277,1144,3,,2,12.152867426855927
2278,1144,8,20,1,8.73
2279,1145,2,6,2,8.17
2280,1145,6,16,2,8.04
2281,1145,6,16,1,8.04
2282,1146,2,6,2,8.17
2283,1146,7,,1,10.962046838661674
2284,1147,8,18,2,4.05
2285,1147,4,10,1,9.29
2286,1148,5,13,1,9.01
2287,1148,3,,1,12.265300193046627
2288,1148,2,4,2,4.97
2289,1149,2,4,1,4.97
2290,1150,5,13,1,9.01
2291,1150,2,6,2,8.17
2292,1150,3,,1,12.74884942669569
2293,1151,8,19,2,7.31
2294,1151,7,,2,12.534700745118112
2295,1151,8,18,1,4.05
2296,1152,5,13,2,9.01
2297,1152,3,,2,12.030006433314004
2298,1153,1,2,2,6.57
2299,1153,4,8,1,4.35
2300,1154,6,15,2,7.03
2301,1154,4,9,1,7.09
2302,1154,5,13,2,9.01
2303,1155,4,8,1,4.35
2304,1155,2,6,2,8.17
2305,1156,1,1,2,4.66
2306,1157,1,1,1,4.66
2307,1158,2,5,1,6.64
2308,1158,3,,1,12.312775766705908
2309,1159,1,3,1,8.26
2310,1159,7,,1,12.714250517525157
2311,1159,3,,2,12.282176382606028
2312,1160,2,5,2,6.64
2313,1160,1,3,1,8.26
2314,1161,1,2,1,6.57
2315,1161,2,6,2,8.17
2316,1162,5,13,2,9.01
2317,1162,2,6,1,8.17
2318,1163,8,19,1,7.31
2319,1163,1,3,1,8.26
2320,1163,1,1,2,4.66
2321,1164,6,16,1,8.04
2322,1164,5,13,1,9.01
2323,1165,7,,1,12.132168821901486
2324,1165,2,5,2,6.64
2325,1166,2,5,1,6.64
2326,1166,4,8,1,4.35
2327,1166,3,,2,10.905588175092829
2328,1167,2,5,2,6.64
2329,1167,3,,1,11.97761481130934
2330,1167,5,11,1,4.67
2331,1168,1,3,1,8.26
2332,1168,7,,1,11.543556921754773
2333,1168,2,6,2,8.17
2334,1169,8,19,1,7.31
2335,1169,2,5,1,6.64
2336,1169,1,1,2,4.66
2337,1170,1,3,1,8.26
2338,1170,2,6,2,8.17
2339,1171,2,4,1,4.97
2340,1172,1,2,1,6.57
2341,1173,4,9,2,7.09
2342,1173,5,11,2,4.67
2343,1173,2,5,1,6.64
2344,1174,5,13,2,9.01
2345,1174,2,6,1,8.17
2346,1174,1,1,1,4.66
2347,1175,2,4,1,4.97
2348,1175,3,,1,11.33247922592372
2349,1176,2,4,1,4.97
2350,1176,1,2,1,6.57
2351,1177,4,9,1,7.09
2352,1177,7,,1,11.557444716059935
2353,1178,3,,2,11.535858601455793
2354,1178,7,,1,10.846187069845957
2355,1178,3,,2,12.78516540034699
2356,1179,6,15,1,7.03
2357,1179,5,12,2,7.16
2358,1180,1,1,2,4.66
2359,1180,8,20,2,8.73
2360,1181,5,11,2,4.67
2361,1182,6,16,1,8.04
2362,1182,5,13,2,9.01
2363,1182,4,9,1,7.09
2364,1183,6,16,2,8.04
2365,1183,5,11,2,4.67
2366,1183,4,10,2,9.29
2367,1184,2,5,2,6.64
2368,1184,1,1,2,4.66
2369,1185,8,20,2,8.73
2370,1185,3,,1,11.539923797323013
2371,1186,4,10,1,9.29
2372,1187,8,18,1,4.05
2373,1188,1,1,1,4.66
2374,1188,2,6,1,8.17
2375,1189,7,,2,11.3386151622016
2376,1189,8,20,2,8.73
2377,1190,6,14,2,4.69
2378,1190,5,13,1,9.01
2379,1191,2,6,1,8.17
2380,1191,7,,1,10.510872720042938
2381,1191,4,8,2,4.35
2382,1192,5,11,1,4.67
2383,1192,7,,2,11.02442297074068
2384,1192,3,,2,10.318261916659859
2385,1193,2,4,2,4.97
2386,1193,3,,2,12.293920676576064
2387,1194,2,6,1,8.17
2388,1195,7,,1,10.161103332227304
2389,1195,2,4,1,4.97
2390,1196,1,2,1,6.57
2391,1196,4,8,1,4.35
2392,1197,3,,1,10.890887209920434
2393,1197,3,,1,10.45930296038
2394,1197,8,19,1,7.31
2395,1198,8,20,2,8.73
2396,1198,6,15,1,7.03
2397,1199,1,1,1,4.66
2398,1200,8,19,2,7.31
2399,1200,7,,2,12.782131514103483
2400,1200,6,14,2,4.69
2401,1201,4,9,1,7.09
2402,1202,3,,1,12.057147129989026
2403,1203,7,,2,12.136042515987672
2404,1203,2,4,1,4.97
2405,1203,2,5,1,6.64
2406,1204,5,11,1,4.67
2407,1204,4,9,1,7.09
2408,1205,5,12,1,7.16
2409,1206,4,9,1,7.09
2410,1207,4,10,1,9.29
2411,1207,4,9,1,7.09
2412,1207,1,2,1,6.57
2413,1208,4,9,1,7.09
2414,1208,2,5,1,6.64
2415,1209,8,18,2,4.05
2416,1210,5,11,2,4.67
2417,1211,1,2,1,6.57
2418,1211,3,,1,12.341046935169055
2419,1212,1,3,2,8.26
2420,1213,1,2,1,6.57
2421,1214,1,2,2,6.57
2422,1215,7,,1,10.813786116653285
2423,1215,5,12,2,7.16
2424,1215,6,15,1,7.03
2425,1216,7,,1,11.218922236516203
2426,1216,7,,2,12.165938380198135
2427,1216,8,19,2,7.31
2428,1217,4,9,2,7.09
2429,1217,2,5,1,6.64
2430,1218,5,13,2,9.01
2431,1218,8,19,2,7.31
2432,1219,8,20,1,8.73
2433,1219,7,,2,12.535355898401267
2434,1219,1,3,1,8.26
2435,1220,5,12,2,7.16
2436,1220,6,15,2,7.03
2437,1221,8,18,1,4.05
2438,1221,6,16,1,8.04
2439,1221,1,1,2,4.66
2440,1222,2,6,2,8.17
2441,1222,8,19,2,7.31
2442,1223,3,,2,11.295612328815277
2443,1223,8,18,2,4.05
2444,1224,8,19,1,7.31
2445,1224,4,9,1,7.09
2446,1225,8,18,2,4.05
2447,1226,4,10,1,9.29
2448,1226,7,,1,12.625728088347792
2449,1226,2,5,2,6.64
2450,1227,2,5,1,6.64
2451,1227,1,2,2,6.57
2452,1227,5,12,1,7.16
2453,1228,2,6,1,8.17
2454,1228,2,4,2,4.97
2455,1229,1,1,1,4.66
2456,1229,4,9,2,7.09
2457,1229,5,11,1,4.67
2458,1230,8,18,1,4.05
2459,1230,4,10,1,9.29
2460,1230,2,4,2,4.97
2461,1231,5,13,1,9.01
2462,1232,8,18,2,4.05
2463,1232,4,9,2,7.09
2464,1233,3,,2,11.029353675853997
2465,1233,5,11,1,4.67
2466,1233,4,10,2,9.29
2467,1234,8,19,1,7.31
2468,1234,4,9,2,7.09
2469,1235,5,11,2,4.67
2470,1236,1,3,1,8.26
2471,1236,5,11,2,4.67
2472,1236,4,9,1,7.09
2473,1237,3,,2,10.665931163529612
2474,1237,4,8,2,4.35
2475,1238,8,20,2,8.73
2476,1238,2,6,1,8.17
2477,1239,6,16,1,8.04
2478,1239,6,16,2,8.04
2479,1240,8,20,2,8.73
2480,1240,5,13,1,9.01
2481,1240,4,10,2,9.29
2482,1241,5,11,2,4.67
2483,1241,2,4,2,4.97
2484,1241,6,14,2,4.69
2485,1242,3,,2,11.421167600626887
2486,1243,7,,2,10.998074880786922
2487,1244,7,,1,12.795237641161739
2488,1244,8,18,1,4.05
2489,1245,8,20,2,8.73
2490,1245,1,1,2,4.66
2491,1245,7,,1,11.982195936117138
2492,1246,3,,1,10.214767449298867
2493,1246,8,18,2,4.05
2494,1247,8,18,2,4.05
2495,1247,2,4,2,4.97
2496,1247,2,4,2,4.97
2497,1248,4,10,1,9.29
2498,1248,8,18,1,4.05
2499,1249,1,2,1,6.57
2500,1250,8,19,1,7.31
2501,1250,6,16,2,8.04
2502,1251,3,,2,10.136196782845156
2503,1252,5,12,1,7.16
2504,1253,3,,2,11.267915547823192
2505,1253,1,3,2,8.26
2506,1254,3,,2,10.47942811788742
2507,1255,3,,2,10.92404025104217
2508,1255,3,,2,11.050359988422672
2509,1256,8,20,1,8.73
2510,1256,7,,2,10.76857420277206
2511,1257,5,13,2,9.01
2512,1257,7,,1,12.707032869860173
2513,1258,8,20,2,8.73
2514,1258,6,15,1,7.03
2515,1259,3,,2,12.924253852229956
2516,1259,5,12,1,7.16
2517,1259,4,9,1,7.09
2518,1260,4,8,2,4.35
2519,1261,2,5,1,6.64
2520,1261,4,9,1,7.09
2521,1261,7,,1,10.862154831738797
2522,1262,4,8,1,4.35
2523,1262,7,,1,10.993186773970677
2524,1262,8,20,1,8.73
2525,1263,3,,1,11.212555911507522
2526,1263,7,,1,10.578107762876284
2527,1263,5,13,1,9.01
2528,1264,5,12,1,7.16
2529,1265,6,14,2,4.69
2530,1265,1,3,2,8.26
2531,1265,3,,2,12.060542339785401
2532,1266,4,8,1,4.35
2533,1267,2,6,1,8.17
2534,1267,3,,1,12.147326062854683
2535,1267,7,,1,11.3156774418604
2536,1268,3,,2,11.710919818410465
2537,1268,1,1,2,4.66
2538,1268,2,6,2,8.17
2539,1269,3,,2,11.43791504781536
2540,1269,1,3,2,8.26
2541,1270,5,12,1,7.16
2542,1270,3,,1,10.730445865281302
2543,1270,8,20,2,8.73
2544,1271,3,,1,10.625361920431054
2545,1271,5,11,2,4.67
2546,1271,8,19,2,7.31
2547,1272,2,6,2,8.17
2548,1272,5,11,2,4.67
2549,1272,2,5,2,6.64
2550,1273,8,18,1,4.05
2551,1273,5,13,2,9.01
2552,1274,8,18,1,4.05
2553,1274,8,18,2,4.05
2554,1274,2,4,1,4.97
2555,1275,5,11,2,4.67
2556,1275,7,,2,10.98136461446586
2557,1276,8,20,1,8.73
2558,1276,3,,2,12.474831561249957
2559,1277,7,,2,12.606024165647804
2560,1277,6,14,1,4.69
2561,1277,2,5,1,6.64
2562,1278,1,2,2,6.57
2563,1278,8,18,1,4.05
2564,1278,1,1,1,4.66
2565,1279,4,8,1,4.35
2566,1279,2,4,2,4.97
2567,1280,3,,2,11.368543192639528
2568,1281,3,,1,12.189944143038506
2569,1281,4,9,1,7.09
2570,1282,3,,2,12.96362674928284
2571,1283,2,5,1,6.64
2572,1283,1,2,1,6.57
2573,1283,8,18,1,4.05
2574,1284,2,6,1,8.17
2575,1285,4,10,2,9.29
2576,1286,8,18,2,4.05
2577,1286,3,,2,10.845887124453167
2578,1286,3,,2,11.556769550514623
2579,1287,3,,1,10.08099614843109
2580,1287,6,16,1,8.04
2581,1288,8,18,2,4.05
2582,1289,5,11,1,4.67
2583,1290,3,,1,11.261087729241774
2584,1291,6,14,2,4.69
2585,1292,6,14,1,4.69
2586,1292,4,8,2,4.35
2587,1293,7,,2,10.350180116659834
2588,1293,7,,1,10.233774744940167
2589,1293,3,,1,11.301469025285233
2590,1294,7,,1,12.368297471436051
2591,1295,3,,2,11.763194336648523
2592,1296,1,1,2,4.66
2593,1296,8,20,2,8.73
2594,1296,5,12,1,7.16
2595,1297,3,,1,12.092253553579667
2596,1297,5,11,2,4.67
2597,1298,8,18,1,4.05
2598,1298,6,14,2,4.69
2599,1298,7,,1,11.964161603695473
2600,1299,6,16,2,8.04
2601,1300,6,16,1,8.04
2602,1300,3,,1,10.260292008035714
2603,1300,8,19,1,7.31
2604,1301,2,5,2,6.64
2605,1301,2,6,2,8.17
2606,1301,1,1,1,4.66
2607,1302,7,,2,11.550051172109185
2608,1303,6,15,1,7.03
2609,1303,4,8,2,4.35
2610,1303,8,20,1,8.73
2611,1304,1,2,2,6.57
2612,1304,8,18,1,4.05
2613,1305,4,10,1,9.29
2614,1305,2,6,2,8.17
2615,1306,3,,2,12.134010337145005
2616,1307,5,12,1,7.16
2617,1307,5,13,2,9.01
2618,1308,8,18,2,4.05
2619,1308,3,,2,10.57337024648546
2620,1309,7,,2,12.852461377673363
2621,1309,1,2,2,6.57
2622,1309,3,,2,10.542775948094935
2623,1310,3,,1,11.384588587611248
2624,1310,8,20,2,8.73
2625,1310,2,4,2,4.97
2626,1311,3,,2,11.596259851195267
2627,1311,8,20,1,8.73
2628,1311,6,15,1,7.03
2629,1312,6,16,2,8.04
2630,1312,4,10,1,9.29
2631,1313,3,,1,10.34231753073388
2632,1313,4,9,2,7.09
2633,1314,3,,1,12.06030013914111
2634,1314,6,16,2,8.04
2635,1314,4,8,2,4.35
2636,1315,5,11,2,4.67
2637,1316,3,,2,11.274282866207047
2638,1316,8,19,2,7.31
2639,1317,5,11,2,4.67
2640,1318,3,,1,12.228931906360728
2641,1318,8,20,1,8.73
2642,1319,1,3,2,8.26
2643,1320,3,,2,12.983571065541339
2644,1320,5,13,2,9.01
2645,1321,1,2,1,6.57
2646,1322,5,12,2,7.16
2647,1323,4,10,1,9.29
2648,1323,1,2,1,6.57
2649,1324,4,9,2,7.09
2650,1324,8,20,2,8.73
2651,1325,5,12,1,7.16
2652,1325,1,3,2,8.26
2653,1325,6,14,2,4.69
2654,1326,7,,1,12.389390684036254
2655,1326,3,,1,11.482471090780109
2656,1327,8,18,2,4.05
2657,1328,4,8,2,4.35
2658,1328,5,12,1,7.16
2659,1328,3,,1,10.9253497308964
2660,1329,8,20,1,8.73
2661,1329,8,18,1,4.05
2662,1329,8,20,1,8.73
2663,1330,4,9,1,7.09
2664,1330,5,11,2,4.67
2665,1331,1,2,1,6.57
2666,1331,7,,1,10.305759983262108
2667,1332,5,12,2,7.16
2668,1332,5,13,2,9.01
2669,1333,8,19,1,7.31
2670,1334,3,,2,10.287761657286238
2671,1335,6,14,2,4.69
2672,1335,7,,1,12.570840980370257
2673,1335,7,,2,12.75589345642107
2674,1336,1,1,1,4.66
2675,1337,2,5,1,6.64
2676,1337,5,12,1,7.16
2677,1338,3,,1,11.01669248098872
2678,1339,3,,2,10.314417495512979
