order_id,booking_id,order_datetime,total_cost,delivery_method,screen_id,seat_id
921,2547,2025-02-10 21:26:17,24.0,Manual,4,610327
922,4201,2025-02-18 03:50:47,22.29,QR,2,306609
923,4059,2025-02-18 00:01:10,7.16,Manual,3,537167
924,2969,2025-04-03 13:09:55,15.82,Manual,3,480549
925,2870,2025-03-16 22:34:29,9.04,Manual,1,133005
926,3286,2025-03-22 12:04:12,20.97,Manual,2,210969
927,368,2025-03-03 05:34:43,26.08,Manual,1,79863
928,3731,2025-02-12 02:31:59,14.35,QR,2,315566
929,1811,2025-02-21 21:02:41,16.68,Manual,3,440688
930,4092,2025-03-03 12:14:51,10.87,Manual,3,352799
931,1160,2025-02-27 22:14:38,36.21,Manual,2,330107
932,1815,2025-03-14 23:13:39,11.61,Manual,2,285112
933,3917,2025-02-23 03:23:17,18.85,Manual,3,419450
934,2622,2025-02-26 16:06:47,36.72,QR,4,712343
935,2677,2025-03-11 14:51:27,14.05,Manual,4,636572
936,2523,2025-03-05 09:59:19,32.44,QR,1,98730
937,1600,2025-03-13 17:50:49,23.37,Manual,2,273659
938,3265,2025-03-26 01:35:21,26.93,QR,3,541685
939,3836,2025-02-08 12:05:51,4.67,QR,2,180503
940,2669,2025-02-06 05:23:25,14.25,Manual,3,458885
941,4910,2025-03-14 08:45:38,26.63,QR,2,277745
942,3531,2025-02-07 02:36:30,10.96,QR,3,541820
943,788,2025-03-21 09:59:46,9.34,QR,4,652347
944,4067,2025-03-08 00:27:47,13.36,Manual,3,445021
945,1975,2025-03-03 21:25:12,41.31,Manual,3,364540
946,1980,2025-03-07 03:57:50,26.68,QR,1,12467
947,2465,2025-02-19 20:06:54,14.29,QR,2,243683
948,2330,2025-02-12 17:31:02,20.57,Manual,4,737013
949,4465,2025-03-10 01:32:08,29.68,QR,1,148258
950,3285,2025-03-01 05:55:04,28.97,QR,1,63815
951,3264,2025-03-19 21:54:06,13.75,Manual,4,820831
952,2611,2025-03-27 18:11:17,35.44,Manual,1,107291
953,1132,2025-02-02 09:34:51,29.02,QR,3,577065
954,965,2025-02-20 16:22:10,10.69,QR,3,416634
955,3106,2025-02-27 16:23:24,42.87,Manual,4,713061
956,4255,2025-02-05 16:33:31,7.31,QR,2,200779
957,2003,2025-02-03 09:10:01,19.96,Manual,2,196908
958,3128,2025-03-22 12:18:32,10.99,Manual,4,718912
959,3312,2025-03-22 18:39:46,31.38,Manual,2,222560
960,42,2025-02-19 22:19:53,15.58,Manual,3,493811
961,1258,2025-03-07 13:11:29,38.62,QR,2,188447
962,2953,2025-02-11 19:53:17,9.01,Manual,4,831271
963,2059,2025-01-26 05:32:01,16.5,QR,4,840560
964,3088,2025-02-20 23:34:29,14.18,Manual,2,151200
965,3599,2025-03-09 19:51:54,4.05,Manual,2,153960
966,440,2025-03-29 13:46:03,17.03,Manual,3,374376
967,4560,2025-03-05 21:24:02,32.02,QR,4,782117
968,4771,2025-02-03 15:04:00,7.31,Manual,1,92129
969,431,2025-02-21 00:22:52,16.52,QR,1,87360
970,2218,2025-03-02 21:42:55,27.95,QR,2,203426
971,1480,2025-03-16 21:25:02,33.56,QR,2,244209
972,3972,2025-03-04 19:47:15,9.29,Manual,1,44984
973,1674,2025-03-04 16:46:21,35.06,Manual,1,85473
974,3095,2025-02-25 21:56:39,22.15,QR,2,267554
975,1912,2025-02-20 15:46:43,12.37,QR,2,174782
976,4015,2025-03-22 00:31:29,13.73,Manual,4,787271
977,25,2025-03-04 21:28:05,33.59,QR,2,338582
978,4333,2025-02-03 23:17:23,26.47,QR,1,64145
979,3744,2025-03-15 15:59:50,21.59,Manual,4,825166
980,936,2025-03-04 14:36:11,29.77,QR,4,672228
981,69,2025-02-15 01:38:32,27.81,Manual,1,94200
982,1502,2025-03-24 20:34:19,25.14,Manual,2,240322
983,4099,2025-01-29 07:59:20,9.32,QR,4,620493
984,4846,2025-03-02 10:37:51,38.09,QR,1,145639
985,4036,2025-02-03 09:04:52,18.02,QR,2,209813
986,2122,2025-02-23 11:37:22,34.55,QR,2,332058
987,2982,2025-02-10 02:38:57,13.66,QR,2,309945
988,1278,2025-03-11 14:00:50,46.61,QR,4,746586
989,83,2025-03-17 08:26:29,36.08,QR,3,546189
990,2770,2025-02-09 20:41:02,6.57,Manual,4,769138
991,4738,2025-02-23 03:40:42,15.21,QR,2,254128
992,4898,2025-03-19 02:36:08,9.36,Manual,3,357689
993,3857,2025-02-06 03:10:02,14.62,Manual,2,223156
994,1459,2025-03-29 02:59:47,40.5,Manual,2,330692
995,2970,2025-03-05 21:49:34,15.82,QR,2,332476
996,3352,2025-03-06 06:28:35,29.83,QR,1,39093
997,4154,2025-03-11 16:53:31,22.77,QR,4,843979
998,4569,2025-02-18 07:10:18,15.57,Manual,4,738622
999,3092,2025-02-07 09:36:39,25.07,Manual,4,625103
1000,1427,2025-02-16 21:51:00,29.1,QR,3,437860
1001,3551,2025-02-21 02:48:05,21.51,Manual,4,760976
1002,3115,2025-03-23 18:18:47,18.8,QR,2,225870
1003,2193,2025-02-08 08:19:15,23.29,QR,2,305454
1004,2584,2025-03-06 13:24:31,33.45,Manual,1,87211
1005,4027,2025-03-03 09:20:38,17.54,Manual,1,145235
1006,2750,2025-01-25 00:04:03,33.33,QR,1,93915
1007,1091,2025-03-17 22:38:02,6.64,Manual,2,296025
1008,1565,2025-02-20 17:52:36,30.6,QR,1,2102
1009,1560,2025-02-17 08:59:27,28.48,QR,4,612350
1010,3500,2025-03-15 05:27:04,13.21,Manual,4,784332
1011,1236,2025-03-21 13:21:11,23.6,QR,4,717139
1012,1023,2025-03-12 00:55:16,23.94,Manual,1,94894
1013,889,2025-03-17 23:09:15,12.52,Manual,2,183268
1014,1676,2025-02-18 06:31:54,16.34,Manual,4,798438
1015,691,2025-03-12 11:43:15,30.4,QR,2,183331
1016,128,2025-03-02 00:50:29,4.35,Manual,3,583997
1017,4281,2025-03-14 01:40:22,29.62,QR,2,243457
1018,322,2025-02-05 00:39:25,4.66,QR,3,395233
1019,2292,2025-03-21 20:01:09,16.08,QR,2,230038
1020,1765,2025-02-27 22:26:47,23.0,Manual,4,623164
1021,3624,2025-02-11 14:32:38,20.17,Manual,3,575701
1022,1637,2025-03-09 12:23:17,18.06,QR,3,386562
1023,3922,2025-03-30 16:02:50,11.95,Manual,3,550578
1024,3184,2025-03-17 17:00:28,14.06,Manual,4,602279
1025,3318,2025-02-17 01:33:22,43.74,Manual,4,710389
1026,1486,2025-02-19 18:54:45,37.98,QR,2,325966
1027,2248,2025-03-16 03:38:45,23.37,QR,4,679777
1028,4030,2025-02-05 13:42:11,36.52,Manual,2,297149
1029,4605,2025-03-17 09:12:12,37.2,Manual,3,361605
1030,3764,2025-03-21 02:01:52,13.28,Manual,2,260341
1031,1285,2025-02-06 05:10:54,9.34,Manual,3,368632
1032,2932,2025-03-03 06:39:14,14.18,QR,3,452108
1033,550,2025-03-12 01:57:25,14.06,Manual,2,316829
1034,2387,2025-02-22 19:20:39,42.45,Manual,3,475358
1035,148,2025-03-06 07:48:33,15.35,Manual,3,530050
1036,1301,2025-02-14 02:12:53,17.28,QR,3,516596
1037,2020,2025-03-31 06:44:38,15.41,Manual,1,24949
1038,1324,2025-03-15 17:32:54,24.1,QR,1,28947
1039,4981,2025-03-16 16:53:14,25.73,QR,2,249719
1040,1747,2025-02-17 17:45:20,19.92,Manual,3,352063
1041,2958,2025-02-21 10:46:29,4.67,Manual,2,163695
1042,2275,2025-02-03 22:04:42,21.34,QR,3,367447
1043,2137,2025-01-30 20:11:23,38.94,Manual,1,64167
1044,2362,2025-02-23 14:25:41,28.22,QR,4,687123
1045,415,2025-02-20 22:54:40,29.29,QR,2,156039
1046,2740,2025-02-19 01:16:14,37.13,QR,2,309289
1047,4490,2025-03-04 15:41:45,9.38,QR,2,305912
1048,1017,2025-03-27 02:03:21,41.2,QR,3,373935
1049,352,2025-02-11 09:24:42,9.94,Manual,4,725388
1050,2010,2025-02-21 01:44:58,9.01,QR,2,184882
1051,853,2025-03-17 13:38:45,29.32,QR,4,679810
1052,226,2025-03-14 00:23:56,19.43,QR,4,803332
1053,3683,2025-03-31 14:13:12,24.66,QR,2,292378
1054,4463,2025-03-14 10:29:17,43.8,QR,1,1431
1055,3014,2025-01-27 09:48:22,14.48,QR,1,102343
1056,3017,2025-02-19 13:56:07,4.69,QR,3,594171
1057,1900,2025-02-19 06:47:08,11.45,QR,4,773446
1058,1189,2025-03-29 15:00:55,33.14,QR,4,795240
1059,4324,2025-03-07 05:02:10,35.38,QR,4,800988
1060,1123,2025-02-03 11:12:38,21.46,QR,3,457621
1061,3075,2025-02-04 04:52:57,28.03,QR,3,539047
1062,39,2025-03-18 20:22:38,16.34,QR,2,284190
1063,1583,2025-01-24 05:44:20,38.53,Manual,2,198462
1064,4678,2025-03-13 02:23:59,30.66,Manual,3,423787
1065,379,2025-03-18 00:08:31,37.66,Manual,3,569276
1066,2900,2025-03-01 11:52:43,31.26,QR,4,769391
1067,773,2025-03-04 00:26:22,28.52,Manual,3,407400
1068,599,2025-03-19 20:07:30,17.08,Manual,2,285981
1069,2730,2025-02-16 16:02:22,11.44,QR,2,233668
1070,3501,2025-03-18 22:05:52,18.02,Manual,1,114324
1071,3059,2025-03-26 04:49:15,29.85,QR,3,530584
1072,4003,2025-02-11 20:13:27,27.9,QR,2,281614
1073,2557,2025-03-29 08:54:24,38.73,QR,4,791575
1074,973,2025-02-27 06:50:26,37.63,Manual,4,831902
1075,2772,2025-03-31 03:24:41,20.11,QR,2,301968
1076,2406,2025-02-20 10:18:42,37.73,QR,2,275170
1077,1226,2025-03-21 18:21:49,22.1,Manual,2,276535
1078,3090,2025-02-08 07:49:40,43.98,Manual,2,178514
1079,884,2025-02-23 11:23:36,8.04,Manual,3,559292
1080,1103,2025-03-07 06:16:43,14.19,QR,3,591310
1081,3817,2025-02-08 05:57:06,10.02,Manual,2,294386
1082,828,2025-03-25 12:07:15,19.03,Manual,3,572228
1083,3675,2025-02-18 14:07:51,22.01,QR,1,48945
1084,2850,2025-02-19 20:58:34,10.08,Manual,1,34434
1085,3443,2025-01-30 12:13:41,20.0,Manual,3,370097
1086,3094,2025-03-12 01:42:24,39.54,QR,1,127219
1087,384,2025-02-20 12:18:16,25.2,Manual,4,644619
1088,2451,2025-03-02 14:58:55,4.69,QR,1,66403
1089,1109,2025-02-27 23:16:38,7.09,QR,1,97199
1090,2995,2025-02-27 04:32:05,39.06,Manual,3,485515
1091,2525,2025-02-22 12:22:50,32.92,Manual,1,36823
1092,2190,2025-03-10 16:46:14,8.26,Manual,2,241795
1093,1672,2025-03-18 10:27:54,19.73,Manual,1,28825
1094,2755,2025-02-21 14:34:37,18.58,Manual,2,259710
1095,4917,2025-02-26 11:21:35,21.96,Manual,4,617897
1096,1322,2025-03-25 00:58:28,22.0,QR,2,268100
1097,1525,2025-02-04 12:24:44,10.36,QR,4,772647
1098,3617,2025-02-06 11:38:22,44.39,QR,1,124283
1099,273,2025-02-28 19:17:43,12.06,Manual,3,556473
1100,3578,2025-03-16 04:16:25,24.92,QR,2,316941
1101,1808,2025-03-23 07:16:21,20.17,Manual,3,373753
1102,3270,2025-03-08 00:59:09,36.52,QR,4,846774
1103,2124,2025-02-26 17:30:40,13.6,QR,4,614168
1104,1287,2025-03-14 22:51:16,14.06,QR,1,125238
1105,2106,2025-02-22 05:48:30,22.43,QR,4,629221
1106,1080,2025-03-14 08:58:10,35.07,Manual,1,101887
1107,2285,2025-03-18 23:55:26,16.8,QR,4,677875
1108,2769,2025-03-23 16:26:51,40.83,Manual,3,356392
1109,3819,2025-03-25 12:58:53,31.2,QR,4,756349
1110,2709,2025-02-19 21:52:33,44.42,Manual,4,635097
1111,1224,2025-03-23 19:29:35,20.96,Manual,1,105703
1112,4296,2025-03-10 22:11:56,35.01,QR,2,229118
1113,3087,2025-02-07 17:59:19,10.87,Manual,1,84870
1114,3366,2025-01-28 16:12:41,22.95,Manual,3,370205
1115,1029,2025-03-02 12:55:38,38.74,Manual,4,605449
1116,2440,2025-02-10 21:53:30,43.2,QR,4,634563
1117,4402,2025-03-04 00:18:34,19.03,Manual,4,726411
1118,3598,2025-03-03 03:07:39,21.74,QR,3,475500
1119,2477,2025-03-23 04:08:11,15.13,Manual,1,9428
1120,312,2025-03-03 06:08:21,13.37,Manual,1,89921
1121,3737,2025-03-20 00:27:35,9.01,Manual,2,167218
1122,4792,2025-03-01 01:48:13,28.1,QR,4,647220
1123,4008,2025-03-22 21:38:51,7.16,QR,4,642904
1124,1791,2025-01-30 08:21:00,33.83,QR,2,307476
1125,4909,2025-03-17 13:11:26,9.94,Manual,1,1630
1126,4234,2025-02-26 14:07:23,8.7,QR,4,701184
1127,3218,2025-03-01 08:09:54,15.95,Manual,2,331840
1128,1334,2025-03-02 22:30:43,8.7,QR,4,646354
1129,3046,2025-02-20 09:16:33,39.85,Manual,2,317398
1130,2404,2025-02-27 09:45:17,31.55,Manual,1,11591
1131,2922,2025-02-26 07:43:00,20.59,QR,4,827889
1132,1952,2025-02-06 13:40:35,14.06,Manual,4,687947
1133,208,2025-02-08 11:14:17,40.88,Manual,4,647252
1134,2494,2025-03-22 13:56:40,28.35,Manual,3,363579
1135,2065,2025-02-01 09:41:09,20.05,Manual,2,246515
1136,4063,2025-02-03 21:05:36,17.25,Manual,2,318623
1137,2789,2025-01-30 03:34:43,9.34,QR,4,778812
1138,1493,2025-03-05 05:09:45,38.24,QR,2,153230
1139,1491,2025-03-26 12:34:54,9.94,Manual,2,168441
1140,556,2025-01-26 04:30:59,33.37,QR,3,472728
1141,1290,2025-02-10 13:45:55,31.49,Manual,1,82388
1142,4091,2025-03-31 04:58:27,18.67,Manual,1,147218
1143,3787,2025-03-10 12:01:39,13.9,Manual,1,67404
1144,2843,2025-03-06 14:26:00,9.38,QR,1,106149
1145,4574,2025-03-09 18:30:07,30.96,Manual,2,292585
1146,1543,2025-03-10 23:48:11,7.31,QR,3,582420
1147,1743,2025-02-26 03:15:17,31.75,QR,3,419251
1148,4097,2025-02-17 22:28:29,7.16,Manual,2,151100
1149,481,2025-02-05 20:24:24,19.63,Manual,4,735093
1150,2752,2025-01-31 16:06:51,27.96,QR,3,577126
1151,3021,2025-03-27 01:20:21,12.75,Manual,1,60140
1152,3192,2025-03-22 13:00:43,34.32,Manual,2,329800
1153,619,2025-03-17 00:17:10,23.98,QR,4,729624
1154,1772,2025-01-26 23:18:06,16.34,QR,4,729897
1155,3030,2025-03-30 08:55:51,8.17,Manual,4,748335
1156,4126,2025-02-16 00:18:04,31.37,QR,3,599310
1157,2871,2025-02-17 01:22:45,11.65,QR,1,69921
1158,568,2025-03-17 23:59:14,9.29,Manual,4,696463
1159,3644,2025-03-31 08:23:27,22.93,Manual,2,331246
1160,1882,2025-03-16 08:21:09,15.95,QR,2,293265
1161,4449,2025-02-16 19:39:21,8.73,Manual,4,843578
1162,2642,2025-03-07 06:49:25,18.02,Manual,4,733947
1163,967,2025-03-14 11:11:54,13.7,QR,4,682151
1164,2019,2025-02-07 16:15:20,42.45,QR,4,671311
1165,938,2025-02-05 15:21:23,19.86,QR,1,133233
1166,2725,2025-02-12 17:41:21,9.38,QR,4,808028
1167,2199,2025-03-26 03:04:41,17.33,Manual,1,134904
1168,1851,2025-03-24 18:36:20,13.28,Manual,4,768166
1169,3645,2025-02-08 03:31:25,4.05,QR,4,731203
1170,706,2025-03-22 03:37:55,13.39,QR,1,42296
1171,2533,2025-02-18 09:14:11,39.02,Manual,4,802519
1172,125,2025-03-16 21:38:57,7.09,QR,1,58902
1173,3533,2025-01-23 19:01:47,14.62,Manual,3,500993
1174,2046,2025-03-02 20:09:43,28.53,Manual,4,646357
1175,2916,2025-02-15 06:14:04,32.69,QR,2,205450
1176,798,2025-02-16 11:48:23,40.99,QR,1,50254
1177,4852,2025-03-01 18:01:37,16.52,Manual,4,781930
1178,2257,2025-03-22 05:24:59,42.42,Manual,2,333353
1179,2044,2025-02-25 08:25:42,12.76,Manual,4,766671
1180,3475,2025-03-06 23:34:31,28.64,Manual,3,477034
1181,3919,2025-03-03 13:30:18,19.29,Manual,4,847101
1182,1922,2025-03-10 09:52:56,21.34,QR,4,823262
1183,1362,2025-03-04 09:56:22,8.73,QR,1,122038
1184,657,2025-02-26 10:09:24,17.42,QR,2,238858
1185,2681,2025-03-22 10:20:33,9.01,QR,3,365289
1186,4885,2025-03-17 10:16:34,9.02,Manual,2,349086
1187,2298,2025-03-02 16:44:49,17.06,QR,3,390246
1188,1201,2025-03-14 09:49:22,17.71,Manual,2,204136
1189,2289,2025-02-28 01:03:34,25.15,Manual,1,52906
1190,3367,2025-03-16 21:29:44,4.66,QR,2,292960
1191,3343,2025-03-13 17:23:40,14.04,Manual,3,438715
1192,990,2025-02-01 15:46:18,15.32,Manual,2,294500
1193,4203,2025-03-14 12:43:15,33.41,Manual,2,166189
1194,2867,2025-03-13 07:59:20,43.73,QR,2,178064
1195,4312,2025-03-19 09:37:05,23.67,QR,3,507791
1196,1681,2025-02-24 04:48:14,42.81,QR,4,792777
1197,3750,2025-02-04 05:53:51,32.97,QR,1,100803
1198,4861,2025-01-31 07:54:27,16.1,QR,1,35582
1199,3437,2025-02-21 18:15:19,9.01,Manual,3,423080
1200,1452,2025-03-10 00:22:42,28.61,Manual,1,81363
1201,3512,2025-03-22 09:56:16,29.15,QR,3,552764
1202,349,2025-03-03 05:37:26,16.52,QR,2,280460
1203,3388,2025-02-12 11:29:06,27.96,Manual,2,232546
1204,2488,2025-02-03 14:31:48,39.75,Manual,2,253922
1205,4108,2025-03-17 20:26:39,14.91,Manual,4,743033
1206,1270,2025-03-05 14:19:55,31.87,QR,3,420150
1207,3660,2025-03-01 14:47:45,17.48,Manual,4,828534
1208,207,2025-03-12 17:44:14,25.5,Manual,4,720984
1209,996,2025-02-18 16:30:47,26.28,Manual,1,27460
1210,4865,2025-02-25 23:55:22,19.51,QR,3,589606
1211,2040,2025-02-19 01:03:08,32.0,QR,3,567018
1212,4875,2025-02-07 20:25:13,31.49,Manual,1,20061
1213,4167,2025-02-05 15:15:43,20.55,QR,4,820162
1214,2443,2025-03-01 08:02:09,9.34,Manual,1,101065
1215,3785,2025-02-22 08:01:23,24.77,QR,4,631133
1216,206,2025-03-07 16:49:33,20.94,QR,2,327206
1217,4120,2025-03-04 21:13:32,10.09,QR,2,204237
1218,1163,2025-03-14 05:00:11,35.83,Manual,3,582379
1219,360,2025-03-19 14:10:28,30.22,Manual,3,561208
1220,3484,2025-03-10 10:28:07,12.22,QR,3,462380
1221,2409,2025-02-09 02:43:22,32.89,Manual,2,234446
1222,10,2025-03-15 16:24:15,26.47,Manual,1,76455
1223,4912,2025-04-01 02:28:05,20.34,Manual,2,279557
1224,4785,2025-03-15 18:28:41,30.7,Manual,3,398175
1225,4832,2025-01-31 11:58:20,8.7,Manual,1,108357
1226,2446,2025-03-08 16:59:32,33.59,Manual,4,633042
1227,3415,2025-03-18 11:50:18,4.35,QR,4,612713
1228,1778,2025-03-13 19:58:25,38.73,Manual,4,733807
1229,577,2025-03-03 13:34:37,29.01,Manual,4,817388
1230,3004,2025-03-08 22:50:31,12.08,Manual,3,595510
1231,1771,2025-02-28 01:20:09,18.92,QR,2,270819
1232,1688,2025-03-17 10:07:42,36.1,QR,2,192309
1233,2103,2025-02-15 23:23:17,24.35,QR,2,310706
1234,2847,2025-03-01 14:29:15,9.29,QR,2,157193
1235,1754,2025-03-14 16:21:32,26.75,Manual,2,159864
1236,2112,2025-03-03 01:20:30,8.04,Manual,3,416482
1237,3425,2025-02-11 17:14:40,14.6,Manual,2,270042
1238,4723,2025-02-26 12:38:08,26.31,QR,4,704140
1239,3171,2025-02-08 10:59:21,33.08,Manual,1,131319
1240,2245,2025-02-13 12:39:11,33.1,Manual,2,297042
1241,846,2025-03-23 02:04:50,22.28,QR,4,752611
1242,4531,2025-02-16 10:15:12,14.26,Manual,3,355421
1243,4344,2025-02-21 14:51:07,4.69,QR,1,136364
1244,4206,2025-03-12 18:57:25,25.8,Manual,4,733754
1245,1367,2025-02-13 13:58:40,19.14,QR,4,608591
1246,1762,2025-02-25 03:08:07,33.03,Manual,1,109949
1247,4956,2025-01-28 07:34:40,9.01,QR,1,43141
1248,789,2025-02-26 12:56:08,43.27,Manual,1,98286
1249,4292,2025-02-04 00:17:11,11.14,QR,3,432924
1250,3262,2025-02-01 13:28:20,28.66,Manual,1,509
1251,134,2025-03-06 18:17:39,25.35,Manual,1,82579
1252,4948,2025-03-27 15:27:21,42.88,Manual,3,373931
1253,2089,2025-03-29 10:10:40,19.01,Manual,3,511338
1254,3629,2025-02-23 17:32:06,31.42,QR,2,232568
1255,240,2025-03-21 10:32:22,15.16,QR,4,657566
1256,2751,2025-02-28 23:38:09,13.74,Manual,1,101024
1257,2959,2025-01-31 06:23:04,4.35,Manual,4,689147
1258,4146,2025-03-26 11:20:51,9.29,QR,2,175512
1259,1669,2025-02-03 11:07:00,14.06,Manual,1,120675
1260,3146,2025-03-13 03:24:43,7.16,QR,4,646430
1261,735,2025-02-15 21:44:33,23.36,Manual,4,702141
1262,163,2025-03-01 20:19:51,15.86,QR,1,24118
1263,2277,2025-02-06 06:58:41,12.29,Manual,2,201890
1264,680,2025-02-04 22:24:20,13.8,QR,1,111961
1265,727,2025-02-14 14:36:12,16.1,Manual,2,226740
1266,1338,2025-02-19 20:34:36,9.38,QR,1,2192
1267,1574,2025-02-19 09:35:38,14.18,Manual,1,64873
1268,1550,2025-02-22 23:42:32,26.19,QR,3,492119
1269,4570,2025-02-12 08:50:58,12.16,QR,1,148013
1270,4454,2025-02-16 14:57:13,21.15,Manual,4,754622
1271,1282,2025-02-10 00:37:47,21.18,Manual,3,525620
1272,2858,2025-02-26 19:51:04,12.45,QR,1,108551
1273,1921,2025-02-22 16:05:45,25.02,Manual,4,803660
1274,4145,2025-03-02 04:38:10,9.32,QR,1,124821
1275,3770,2025-02-22 08:06:06,12.31,Manual,2,174214
1276,1635,2025-03-13 06:22:30,21.71,Manual,1,68463
1277,2461,2025-02-04 10:50:43,17.46,QR,1,133551
1278,3078,2025-03-17 00:06:42,34.13,QR,2,307858
1279,4935,2025-02-10 01:23:15,30.27,Manual,1,144458
1280,1883,2025-02-25 17:16:05,22.04,Manual,2,338515
1281,4381,2025-03-05 14:14:02,22.1,Manual,4,832532
1282,4712,2025-02-23 10:20:48,22.57,QR,3,368100
1283,152,2025-02-22 14:57:07,30.16,Manual,1,110497
1284,1835,2025-02-04 09:51:14,8.73,Manual,1,115649
1285,2794,2025-02-18 03:57:09,16.34,Manual,1,76097
1286,2597,2025-03-05 02:47:32,42.8,QR,4,624739
1287,2242,2025-03-31 21:47:13,20.7,Manual,3,392856
1288,2279,2025-02-24 19:47:44,18.58,Manual,1,121485
1289,2473,2025-02-17 15:34:04,30.52,QR,2,201212
1290,4845,2025-02-12 04:47:02,9.94,QR,2,265747
1291,664,2025-03-25 23:17:04,11.69,QR,2,321290
1292,1725,2025-02-10 01:59:38,13.23,Manual,1,127372
1293,4170,2025-03-21 21:04:00,8.26,QR,3,510363
1294,964,2025-03-19 06:03:11,32.52,QR,1,9392
1295,214,2025-01-31 00:19:07,15.2,Manual,1,28006
1296,623,2025-03-23 18:58:05,38.91,QR,4,814835
1297,2309,2025-02-26 14:07:58,7.16,Manual,2,223439
1298,3023,2025-02-27 21:54:43,38.0,Manual,3,385199
1299,968,2025-02-21 01:03:49,7.31,QR,2,246135
1300,2056,2025-03-23 01:05:53,14.41,Manual,4,662003
1301,714,2025-02-23 03:05:23,28.55,Manual,4,631029
1302,2272,2025-02-09 02:51:26,19.88,QR,4,842243
1303,4383,2025-03-10 01:05:49,27.95,Manual,3,356973
1304,2994,2025-03-18 23:35:00,28.92,QR,4,714897
1305,2782,2025-02-28 14:54:55,15.33,QR,1,131983
1306,331,2025-02-20 16:18:06,22.84,QR,3,403638
1307,3342,2025-02-27 09:20:27,17.46,Manual,3,426028
1308,4340,2025-02-22 17:49:15,32.04,Manual,4,725799
1309,4365,2025-02-05 23:26:27,33.62,Manual,2,269673
1310,251,2025-02-23 06:03:55,28.87,QR,3,498867
1311,565,2025-02-04 13:53:13,18.72,Manual,4,838766
1312,260,2025-03-01 17:30:34,21.83,QR,4,726395
1313,1618,2025-03-26 12:38:09,9.02,Manual,4,668664
1314,1101,2025-01-21 23:47:47,6.64,Manual,3,522300
1315,2288,2025-03-13 15:20:54,19.15,Manual,4,603858
1316,3347,2025-03-14 00:18:22,13.17,Manual,3,363466
1317,2777,2025-02-04 05:54:12,8.1,QR,1,123935
1318,332,2025-03-12 20:18:55,35.97,Manual,2,171229
1319,4913,2025-02-10 12:41:38,16.87,Manual,1,114640
1320,1739,2025-02-09 05:53:48,16.14,QR,4,825581
1321,1235,2025-03-30 23:46:20,16.52,QR,1,87115
1322,2004,2025-02-17 20:39:16,29.98,Manual,4,803126
1323,1086,2025-03-14 13:47:26,31.07,Manual,2,213771
1324,531,2025-03-24 22:04:14,14.18,QR,3,473258
1325,3984,2025-03-23 19:24:19,40.39,Manual,2,202674
1326,1858,2025-03-29 10:46:56,17.18,Manual,4,634498
1327,2507,2025-03-21 09:46:56,9.01,QR,3,535905
1328,1387,2025-03-25 22:49:05,33.75,Manual,3,526807
1329,4105,2025-03-09 04:39:46,13.81,QR,3,375785
1330,1570,2025-03-19 00:51:57,32.34,Manual,1,115025
1331,4452,2025-03-17 20:40:25,20.5,QR,2,176509
1332,2646,2025-03-12 08:45:19,17.78,Manual,1,104773
1333,4046,2025-03-11 18:38:13,21.21,Manual,4,844813
1334,4397,2025-03-27 20:21:10,8.71,Manual,3,525807
1335,461,2025-02-24 19:20:21,7.31,QR,1,124734
1336,4633,2025-03-22 23:27:47,4.97,QR,1,60899
1337,2659,2025-03-04 04:20:16,34.1,Manual,4,726123
1338,2760,2025-03-14 13:28:56,15.55,Manual,3,350795
1339,4249,2025-03-31 13:48:20,27.86,Manual,1,87032
1340,3520,2025-02-16 05:49:56,23.22,QR,2,238215
1341,3954,2025-02-08 05:46:21,8.17,Manual,1,120872
1342,3791,2025-03-11 02:33:55,21.35,QR,4,813317
1343,3162,2025-03-03 21:39:32,9.32,Manual,4,830298
1344,3815,2025-02-23 12:14:50,22.72,Manual,2,170313
1345,30,2025-02-17 11:16:47,33.04,Manual,3,484855
1346,346,2025-02-17 17:12:42,22.89,QR,2,275075
1347,3180,2025-03-18 15:24:17,15.58,QR,3,454664
1348,909,2025-02-24 11:05:04,8.04,Manual,2,216542
1349,649,2025-02-19 17:09:03,4.35,QR,4,684212
1350,62,2025-03-28 00:56:08,9.29,Manual,2,245637
1351,4710,2025-03-04 15:15:20,8.7,Manual,1,109668
1352,4719,2025-03-05 19:55:05,31.78,QR,3,472164
1353,3993,2025-03-09 21:23:57,4.69,Manual,3,445656
1354,2120,2025-02-03 20:48:54,4.97,QR,2,288612
1355,174,2025-03-09 03:12:50,9.34,QR,3,500477
1356,305,2025-03-22 22:25:25,13.28,Manual,4,746055
1357,2201,2025-03-09 01:01:56,9.38,Manual,4,757345
1358,1021,2025-01-26 01:33:55,31.02,Manual,3,464695
1359,1717,2025-02-21 05:20:10,28.48,QR,3,426521
1360,2500,2025-02-12 09:31:43,8.26,QR,3,588960
1361,4304,2025-03-05 17:28:28,29.11,QR,2,270547
1362,2649,2025-03-14 13:28:38,25.22,Manual,3,507346
1363,3657,2025-04-01 06:22:50,31.69,Manual,4,741097
1364,2361,2025-02-09 07:41:14,15.37,Manual,4,675007
1365,3182,2025-03-24 16:48:33,23.38,QR,3,518960
1366,2678,2025-02-07 16:22:19,18.05,Manual,3,531064
1367,510,2025-03-01 06:03:50,35.23,QR,3,441115
