ticket_id,booking_id,show_seat_id,qr_code,delivery_method,is_downloaded,scanned_at
8205,2758,362401,TICKET-8205-5916,WhatsApp,True,
8206,2758,362262,TICKET-8206-9599,WhatsApp,False,2025-03-29 17:57:27
8207,2759,419066,TICKET-8207-7299,App,False,2025-03-15 12:56:40
8208,2760,350912,TICKET-8208-9230,WhatsApp,False,2025-03-27 08:01:56
8209,2760,350795,TICKET-8209-8619,WhatsApp,False,2025-03-27 08:01:56
8210,2760,350834,TICKET-8210-4384,WhatsApp,False,2025-03-27 08:01:56
8211,2761,252942,TICKET-8211-5232,WhatsApp,False,2025-04-02 02:01:22
8212,2762,821203,TICKET-8212-8380,WhatsApp,False,2025-03-04 19:23:57
8213,2762,821087,TICKET-8213-8294,WhatsApp,True,
8214,2762,821144,TICKET-8214-7694,App,False,2025-03-04 19:23:57
8215,2762,821181,TICKET-8215-6499,WhatsApp,True,2025-03-04 19:23:57
8216,2762,821025,TICKET-8216-8327,WhatsApp,True,
8217,2763,40955,TICKET-8217-3657,WhatsApp,False,2025-03-23 06:00:33
8218,2763,41091,TICKET-8218-2493,App,True,2025-03-23 06:00:33
8219,2764,339139,TICKET-8219-5622,App,True,
8220,2764,339084,TICKET-8220-3753,App,False,2025-02-26 22:20:44
8221,2764,339138,TICKET-8221-6341,WhatsApp,False,
8222,2764,339045,TICKET-8222-1890,WhatsApp,True,2025-02-26 22:20:44
8223,2765,715467,TICKET-8223-6484,App,False,
8224,2765,715447,TICKET-8224-4360,App,True,2025-02-28 17:47:24
8225,2765,715395,TICKET-8225-3590,WhatsApp,True,2025-02-28 17:47:24
8226,2766,799723,TICKET-8226-4437,WhatsApp,True,
8227,2766,799640,TICKET-8227-6184,WhatsApp,True,
8228,2767,65131,TICKET-8228-6581,WhatsApp,False,2025-03-16 08:47:30
8229,2767,65218,TICKET-8229-4900,WhatsApp,False,2025-03-16 08:47:30
8230,2767,65223,TICKET-8230-8574,App,False,2025-03-16 08:47:30
8231,2767,65168,TICKET-8231-7867,App,True,
8232,2767,65171,TICKET-8232-9980,App,True,
8233,2768,112777,TICKET-8233-1443,App,False,2025-03-30 05:15:57
8234,2768,112681,TICKET-8234-9077,App,False,
8235,2768,112794,TICKET-8235-7288,WhatsApp,False,2025-03-30 05:15:57
8236,2769,356285,TICKET-8236-1320,WhatsApp,True,
8237,2769,356319,TICKET-8237-5416,WhatsApp,False,2025-03-31 16:56:51
8238,2769,356392,TICKET-8238-1552,WhatsApp,False,
8239,2769,356258,TICKET-8239-1857,WhatsApp,False,
8240,2770,769138,TICKET-8240-1615,WhatsApp,True,2025-02-11 23:25:02
8241,2770,769036,TICKET-8241-2860,App,False,2025-02-11 23:25:02
8242,2771,706799,TICKET-8242-9500,WhatsApp,False,2025-03-26 15:38:16
8243,2772,301968,TICKET-8243-2850,App,False,
8244,2772,301825,TICKET-8244-1065,App,False,2025-04-02 15:18:41
8245,2773,710398,TICKET-8245-7715,App,True,2025-02-18 03:14:22
8246,2774,727417,TICKET-8246-5704,WhatsApp,False,2025-03-08 12:23:43
8247,2774,727430,TICKET-8247-2496,WhatsApp,True,2025-03-08 12:23:43
8248,2774,727348,TICKET-8248-5064,App,True,2025-03-08 12:23:43
8249,2775,719252,TICKET-8249-1615,App,False,2025-03-15 11:29:29
8250,2775,719377,TICKET-8250-1714,App,False,
8251,2775,719471,TICKET-8251-9656,App,False,2025-03-15 11:29:29
8252,2776,419383,TICKET-8252-4990,WhatsApp,False,2025-03-05 14:56:17
8253,2776,419342,TICKET-8253-1484,App,True,2025-03-05 14:56:17
8254,2776,419271,TICKET-8254-1449,App,False,
8255,2776,419427,TICKET-8255-9465,WhatsApp,True,2025-03-05 14:56:17
8256,2777,123935,TICKET-8256-4270,App,True,
8257,2778,1466,TICKET-8257-2974,WhatsApp,True,
8258,2779,135517,TICKET-8258-9080,App,False,
8259,2779,135539,TICKET-8259-9045,App,False,2025-02-15 20:49:24
8260,2779,135520,TICKET-8260-1768,WhatsApp,True,2025-02-15 20:49:24
8261,2779,135457,TICKET-8261-8435,WhatsApp,True,2025-02-15 20:49:24
8262,2780,712211,TICKET-8262-5180,WhatsApp,False,2025-03-13 12:47:04
8263,2780,712140,TICKET-8263-8122,WhatsApp,False,
8264,2780,712196,TICKET-8264-6881,WhatsApp,False,
8265,2780,712173,TICKET-8265-5835,App,False,
8266,2780,712061,TICKET-8266-6747,App,True,2025-03-13 12:47:04
8267,2781,264321,TICKET-8267-5054,App,False,
8268,2781,264387,TICKET-8268-4629,WhatsApp,True,2025-03-11 02:45:29
8269,2781,264259,TICKET-8269-1494,WhatsApp,False,2025-03-11 02:45:29
8270,2782,131983,TICKET-8270-2567,WhatsApp,False,2025-03-05 09:33:55
8271,2782,132000,TICKET-8271-8762,WhatsApp,False,2025-03-05 09:33:55
8272,2783,687365,TICKET-8272-7548,App,True,2025-02-20 07:53:27
8273,2783,687494,TICKET-8273-8730,App,True,2025-02-20 07:53:27
8274,2783,687471,TICKET-8274-6952,WhatsApp,False,2025-02-20 07:53:27
8275,2783,687498,TICKET-8275-5584,WhatsApp,True,2025-02-20 07:53:27
8276,2784,224574,TICKET-8276-5439,WhatsApp,False,2025-02-15 04:02:13
8277,2784,224537,TICKET-8277-4697,App,False,2025-02-15 04:02:13
8278,2784,224541,TICKET-8278-7240,App,True,
8279,2784,224539,TICKET-8279-2804,App,True,
8280,2785,252940,TICKET-8280-2522,App,False,
8281,2785,252864,TICKET-8281-3429,WhatsApp,True,
8282,2785,252886,TICKET-8282-9182,WhatsApp,True,2025-04-02 02:01:22
8283,2786,7706,TICKET-8283-3086,App,False,
8284,2787,716774,TICKET-8284-1301,WhatsApp,False,2025-03-05 16:38:23
8285,2787,716761,TICKET-8285-1273,App,False,
8286,2787,716967,TICKET-8286-6999,App,False,2025-03-05 16:38:23
8287,2787,716934,TICKET-8287-5849,App,False,2025-03-05 16:38:23
8288,2788,387269,TICKET-8288-2070,App,True,2025-02-05 10:16:15
8289,2789,778812,TICKET-8289-4037,App,True,2025-02-10 11:31:43
8290,2789,778914,TICKET-8290-7784,WhatsApp,False,
8291,2789,778861,TICKET-8291-7133,WhatsApp,False,
8292,2789,778898,TICKET-8292-4762,WhatsApp,True,
8293,2789,778935,TICKET-8293-3771,App,False,
8294,2790,144011,TICKET-8294-6647,WhatsApp,True,
8295,2790,144104,TICKET-8295-9518,App,False,
8296,2790,144037,TICKET-8296-2656,WhatsApp,False,
8297,2790,144040,TICKET-8297-9116,WhatsApp,False,
8298,2790,144109,TICKET-8298-4003,WhatsApp,True,2025-03-14 07:08:51
8299,2791,22455,TICKET-8299-6171,WhatsApp,False,2025-03-27 05:11:39
8300,2791,22402,TICKET-8300-8349,WhatsApp,True,2025-03-27 05:11:39
8301,2792,653417,TICKET-8301-4484,App,False,2025-03-22 20:12:10
8302,2792,653425,TICKET-8302-3657,App,True,2025-03-22 20:12:10
8303,2792,653355,TICKET-8303-4096,App,True,2025-03-22 20:12:10
8304,2792,653466,TICKET-8304-3800,App,False,2025-03-22 20:12:10
8305,2793,473759,TICKET-8305-9398,WhatsApp,False,2025-03-25 18:28:50
8306,2793,473871,TICKET-8306-2467,App,False,
8307,2793,473982,TICKET-8307-9333,App,False,2025-03-25 18:28:50
8308,2794,76192,TICKET-8308-8139,WhatsApp,True,2025-02-21 12:34:09
8309,2794,76158,TICKET-8309-2887,App,False,2025-02-21 12:34:09
8310,2794,76097,TICKET-8310-7789,WhatsApp,False,2025-02-21 12:34:09
8311,2795,149598,TICKET-8311-8152,App,True,2025-02-13 12:21:25
8312,2795,149686,TICKET-8312-8529,WhatsApp,True,
8313,2795,149648,TICKET-8313-5453,WhatsApp,True,2025-02-13 12:21:25
8314,2795,149653,TICKET-8314-8605,App,False,2025-02-13 12:21:25
8315,2796,678213,TICKET-8315-6625,WhatsApp,False,2025-03-02 08:24:20
8316,2796,678227,TICKET-8316-2409,WhatsApp,False,2025-03-02 08:24:20
8317,2796,678215,TICKET-8317-7610,App,False,2025-03-02 08:24:20
8318,2797,62696,TICKET-8318-3802,App,True,2025-03-09 10:29:19
8319,2797,62592,TICKET-8319-4565,WhatsApp,False,2025-03-09 10:29:19
8320,2797,62627,TICKET-8320-4206,WhatsApp,True,2025-03-09 10:29:19
8321,2797,62633,TICKET-8321-6628,App,False,2025-03-09 10:29:19
8322,2797,62683,TICKET-8322-2156,App,True,
8323,2798,370099,TICKET-8323-5185,App,False,
8324,2798,370115,TICKET-8324-9466,WhatsApp,True,
8325,2798,370061,TICKET-8325-4153,WhatsApp,False,
8326,2798,370018,TICKET-8326-3388,App,False,2025-02-05 06:57:41
8327,2798,370215,TICKET-8327-5374,App,True,2025-02-05 06:57:41
8328,2799,211011,TICKET-8328-9058,App,True,2025-02-16 19:30:39
8329,2799,211114,TICKET-8329-7377,WhatsApp,False,2025-02-16 19:30:39
8330,2799,211119,TICKET-8330-1108,App,True,2025-02-16 19:30:39
8331,2799,211091,TICKET-8331-2768,App,True,
8332,2800,111875,TICKET-8332-3389,App,False,2025-02-14 16:29:37
8333,2800,111857,TICKET-8333-7928,WhatsApp,True,2025-02-14 16:29:37
8334,2801,717739,TICKET-8334-2748,App,False,2025-02-09 13:42:47
8335,2801,717605,TICKET-8335-2784,App,True,
8336,2801,717558,TICKET-8336-5449,WhatsApp,True,2025-02-09 13:42:47
8337,2802,204605,TICKET-8337-5242,WhatsApp,False,
8338,2802,204674,TICKET-8338-2868,WhatsApp,False,2025-02-11 06:28:25
8339,2802,204650,TICKET-8339-1063,WhatsApp,False,2025-02-11 06:28:25
8340,2803,94154,TICKET-8340-9356,App,True,2025-02-23 07:29:32
8341,2803,94152,TICKET-8341-7819,App,True,
8342,2804,125324,TICKET-8342-2454,App,False,2025-03-26 17:10:22
8343,2804,125299,TICKET-8343-5506,WhatsApp,False,2025-03-26 17:10:22
8344,2804,125336,TICKET-8344-2880,App,True,2025-03-26 17:10:22
8345,2804,125332,TICKET-8345-6026,App,True,2025-03-26 17:10:22
8346,2805,567449,TICKET-8346-1494,WhatsApp,True,2025-02-12 19:39:57
8347,2805,567425,TICKET-8347-4269,WhatsApp,True,2025-02-12 19:39:57
8348,2806,538298,TICKET-8348-1790,App,False,2025-02-27 18:55:37
8349,2806,538309,TICKET-8349-5262,App,False,2025-02-27 18:55:37
8350,2807,266748,TICKET-8350-6252,WhatsApp,True,
8351,2807,266625,TICKET-8351-4605,WhatsApp,False,
8352,2807,266617,TICKET-8352-2501,App,False,
8353,2807,266785,TICKET-8353-6968,App,True,2025-02-28 12:21:27
8354,2808,452626,TICKET-8354-6296,WhatsApp,True,2025-03-04 16:29:29
8355,2808,452605,TICKET-8355-4741,App,True,2025-03-04 16:29:29
8356,2808,452745,TICKET-8356-1128,App,False,
8357,2809,534794,TICKET-8357-8450,WhatsApp,True,2025-03-02 03:14:52
8358,2809,534927,TICKET-8358-2440,WhatsApp,False,2025-03-02 03:14:52
8359,2810,256766,TICKET-8359-2465,WhatsApp,True,
8360,2810,256715,TICKET-8360-3361,WhatsApp,False,
8361,2811,278294,TICKET-8361-5291,WhatsApp,False,2025-02-16 18:54:22
8362,2811,278229,TICKET-8362-7448,WhatsApp,False,2025-02-16 18:54:22
8363,2812,204826,TICKET-8363-3040,App,True,2025-02-28 08:16:01
8364,2813,486165,TICKET-8364-7696,App,False,2025-02-05 21:39:57
8365,2813,486187,TICKET-8365-2044,WhatsApp,False,
8366,2813,486102,TICKET-8366-6019,App,False,
8367,2813,486214,TICKET-8367-8032,App,False,2025-02-05 21:39:57
8368,2813,486029,TICKET-8368-4557,App,False,
8369,2814,388776,TICKET-8369-3141,App,False,
8370,2814,388847,TICKET-8370-6949,WhatsApp,False,2025-02-24 08:03:56
8371,2814,388795,TICKET-8371-4667,App,False,2025-02-24 08:03:56
8372,2814,388831,TICKET-8372-8022,WhatsApp,False,2025-02-24 08:03:56
8373,2815,90499,TICKET-8373-9667,App,False,
8374,2816,540152,TICKET-8374-8753,App,False,2025-03-26 08:25:43
8375,2816,540175,TICKET-8375-9578,App,False,2025-03-26 08:25:43
8376,2816,540161,TICKET-8376-9393,App,False,2025-03-26 08:25:43
8377,2817,145174,TICKET-8377-1986,App,True,2025-02-11 10:33:31
8378,2817,145080,TICKET-8378-3158,WhatsApp,True,2025-02-11 10:33:31
8379,2817,145119,TICKET-8379-9223,WhatsApp,True,2025-02-11 10:33:31
8380,2817,145157,TICKET-8380-5505,App,True,2025-02-11 10:33:31
8381,2817,145052,TICKET-8381-6509,WhatsApp,False,
8382,2818,442573,TICKET-8382-4220,WhatsApp,True,
8383,2819,785255,TICKET-8383-5970,WhatsApp,False,
8384,2819,785489,TICKET-8384-8921,WhatsApp,False,2025-03-15 09:22:16
8385,2820,823729,TICKET-8385-5070,App,True,
8386,2821,10715,TICKET-8386-4627,App,False,2025-03-21 13:30:32
8387,2821,10769,TICKET-8387-8816,App,False,2025-03-21 13:30:32
8388,2821,10734,TICKET-8388-7195,App,False,2025-03-21 13:30:32
8389,2822,700860,TICKET-8389-6101,App,True,2025-02-19 02:17:01
8390,2822,700892,TICKET-8390-1186,WhatsApp,False,2025-02-19 02:17:01
8391,2823,51479,TICKET-8391-4348,App,False,
8392,2824,331,TICKET-8392-5631,App,False,2025-02-17 09:05:50
8393,2824,432,TICKET-8393-1764,App,False,
8394,2824,350,TICKET-8394-4150,WhatsApp,True,2025-02-17 09:05:50
8395,2824,326,TICKET-8395-3695,WhatsApp,False,2025-02-17 09:05:50
8396,2825,458562,TICKET-8396-7769,App,False,
8397,2825,458558,TICKET-8397-8206,App,True,2025-02-23 11:10:10
8398,2825,458717,TICKET-8398-4105,WhatsApp,True,
8399,2826,298399,TICKET-8399-1130,App,True,2025-02-17 16:58:18
8400,2826,298294,TICKET-8400-8775,WhatsApp,True,2025-02-17 16:58:18
8401,2827,552455,TICKET-8401-7077,App,True,2025-03-10 20:44:49
8402,2827,552416,TICKET-8402-8175,App,False,
8403,2827,552419,TICKET-8403-3580,WhatsApp,True,2025-03-10 20:44:49
8404,2827,552295,TICKET-8404-4647,WhatsApp,False,
8405,2827,552357,TICKET-8405-3775,WhatsApp,False,
8406,2828,633224,TICKET-8406-6219,App,False,2025-03-14 16:41:32
8407,2829,803937,TICKET-8407-5017,App,False,2025-02-18 14:19:04
8408,2829,803954,TICKET-8408-3666,App,False,2025-02-18 14:19:04
8409,2830,139164,TICKET-8409-6330,WhatsApp,True,
8410,2830,139126,TICKET-8410-7480,WhatsApp,False,
8411,2831,212142,TICKET-8411-1309,App,False,2025-02-16 22:49:18
8412,2831,212122,TICKET-8412-5301,App,False,
8413,2831,212079,TICKET-8413-4308,App,False,
8414,2832,725997,TICKET-8414-7491,App,True,2025-02-28 13:32:15
8415,2832,725763,TICKET-8415-7687,WhatsApp,True,
8416,2832,725900,TICKET-8416-5296,App,True,2025-02-28 13:32:15
8417,2832,725891,TICKET-8417-9028,WhatsApp,False,2025-02-28 13:32:15
8418,2833,12043,TICKET-8418-6909,WhatsApp,False,2025-03-16 02:47:32
8419,2834,823491,TICKET-8419-8012,App,False,2025-03-18 16:46:56
8420,2834,823320,TICKET-8420-9890,WhatsApp,False,2025-03-18 16:46:56
8421,2834,823388,TICKET-8421-8483,App,True,2025-03-18 16:46:56
8422,2835,224911,TICKET-8422-2293,WhatsApp,True,2025-03-29 04:08:25
8423,2835,224968,TICKET-8423-7213,WhatsApp,True,2025-03-29 04:08:25
8424,2835,224924,TICKET-8424-7361,WhatsApp,True,2025-03-29 04:08:25
8425,2836,397637,TICKET-8425-5838,WhatsApp,True,
8426,2836,397611,TICKET-8426-8391,WhatsApp,True,2025-03-13 00:03:59
8427,2836,397528,TICKET-8427-6655,WhatsApp,False,
8428,2837,377851,TICKET-8428-4986,App,False,2025-03-15 06:51:49
8429,2837,377809,TICKET-8429-7222,WhatsApp,True,2025-03-15 06:51:49
8430,2837,377866,TICKET-8430-5279,WhatsApp,False,
8431,2837,377921,TICKET-8431-8978,App,False,2025-03-15 06:51:49
8432,2837,377955,TICKET-8432-4867,App,True,2025-03-15 06:51:49
8433,2838,642680,TICKET-8433-5226,WhatsApp,True,2025-03-11 18:58:35
8434,2838,642728,TICKET-8434-9834,WhatsApp,True,
8435,2838,642577,TICKET-8435-6320,WhatsApp,True,2025-03-11 18:58:35
8436,2838,642590,TICKET-8436-2785,WhatsApp,True,
8437,2839,161898,TICKET-8437-4754,WhatsApp,False,2025-02-18 07:14:46
8438,2839,161965,TICKET-8438-3052,App,False,2025-02-18 07:14:46
8439,2839,161996,TICKET-8439-3552,App,False,2025-02-18 07:14:46
8440,2840,60712,TICKET-8440-9137,App,False,
8441,2840,60636,TICKET-8441-6349,WhatsApp,True,
8442,2841,483292,TICKET-8442-5683,App,False,2025-03-19 08:25:58
8443,2841,483381,TICKET-8443-1463,App,False,2025-03-19 08:25:58
8444,2841,483465,TICKET-8444-1522,App,True,2025-03-19 08:25:58
8445,2841,483351,TICKET-8445-1503,WhatsApp,False,2025-03-19 08:25:58
8446,2842,833482,TICKET-8446-3292,WhatsApp,False,2025-03-22 03:43:08
8447,2842,833319,TICKET-8447-4869,WhatsApp,False,
8448,2842,833285,TICKET-8448-8087,WhatsApp,False,
8449,2842,833272,TICKET-8449-8650,App,False,2025-03-22 03:43:08
8450,2843,106182,TICKET-8450-2543,WhatsApp,True,2025-03-07 23:01:00
8451,2843,106195,TICKET-8451-1433,WhatsApp,True,
8452,2843,106149,TICKET-8452-4810,App,True,
8453,2843,106084,TICKET-8453-6204,WhatsApp,False,
8454,2844,28442,TICKET-8454-8702,App,False,2025-03-21 09:36:39
8455,2844,28464,TICKET-8455-1189,WhatsApp,False,
8456,2844,28383,TICKET-8456-6833,App,False,2025-03-21 09:36:39
8457,2844,28364,TICKET-8457-6770,WhatsApp,False,
8458,2845,716327,TICKET-8458-2523,WhatsApp,False,2025-03-07 18:45:32
8459,2845,716362,TICKET-8459-9145,WhatsApp,False,2025-03-07 18:45:32
8460,2845,716361,TICKET-8460-3593,WhatsApp,False,2025-03-07 18:45:32
8461,2845,716384,TICKET-8461-4542,WhatsApp,False,2025-03-07 18:45:32
8462,2845,716313,TICKET-8462-3009,WhatsApp,True,2025-03-07 18:45:32
8463,2846,56470,TICKET-8463-7281,WhatsApp,False,2025-03-03 19:45:50
8464,2846,56547,TICKET-8464-7063,App,False,2025-03-03 19:45:50
8465,2846,56536,TICKET-8465-6492,App,True,2025-03-03 19:45:50
8466,2846,56420,TICKET-8466-9764,App,False,
8467,2847,157193,TICKET-8467-4953,App,False,2025-03-08 07:05:15
8468,2847,157081,TICKET-8468-7587,App,False,2025-03-08 07:05:15
8469,2847,157189,TICKET-8469-8056,App,True,2025-03-08 07:05:15
8470,2847,157180,TICKET-8470-5406,App,True,2025-03-08 07:05:15
8471,2847,157002,TICKET-8471-3416,WhatsApp,True,2025-03-08 07:05:15
8472,2848,1654,TICKET-8472-6636,WhatsApp,True,2025-03-11 22:05:09
8473,2848,1768,TICKET-8473-9268,WhatsApp,True,2025-03-11 22:05:09
8474,2848,1672,TICKET-8474-7105,WhatsApp,True,2025-03-11 22:05:09
8475,2848,1744,TICKET-8475-1655,App,False,2025-03-11 22:05:09
8476,2848,1671,TICKET-8476-9096,WhatsApp,False,2025-03-11 22:05:09
8477,2849,149092,TICKET-8477-2166,WhatsApp,True,2025-02-22 06:25:48
8478,2849,148978,TICKET-8478-1296,App,False,2025-02-22 06:25:48
8479,2849,149029,TICKET-8479-9255,App,True,2025-02-22 06:25:48
8480,2849,149099,TICKET-8480-9878,App,True,2025-02-22 06:25:48
8481,2850,34434,TICKET-8481-1064,WhatsApp,False,
8482,2851,506871,TICKET-8482-5435,WhatsApp,False,
8483,2851,506828,TICKET-8483-4536,App,False,
8484,2851,506966,TICKET-8484-8042,WhatsApp,True,2025-03-14 16:29:54
8485,2852,234177,TICKET-8485-5988,App,False,2025-04-03 17:48:29
8486,2852,234090,TICKET-8486-9452,WhatsApp,False,2025-04-03 17:48:29
8487,2852,234141,TICKET-8487-3339,App,True,2025-04-03 17:48:29
8488,2852,234034,TICKET-8488-6166,WhatsApp,False,2025-04-03 17:48:29
8489,2853,464398,TICKET-8489-5838,App,True,2025-03-13 20:06:43
8490,2853,464342,TICKET-8490-9750,App,False,
8491,2853,464262,TICKET-8491-6677,WhatsApp,True,
8492,2853,464338,TICKET-8492-8048,App,False,
8493,2853,464339,TICKET-8493-9787,App,False,2025-03-13 20:06:43
8494,2854,28087,TICKET-8494-6396,App,True,
8495,2854,28112,TICKET-8495-9017,App,True,2025-03-29 10:21:33
8496,2855,764711,TICKET-8496-3164,App,False,
8497,2855,764719,TICKET-8497-5730,App,True,2025-03-19 20:32:19
8498,2855,764729,TICKET-8498-6149,App,True,2025-03-19 20:32:19
8499,2855,764746,TICKET-8499-9616,WhatsApp,False,2025-03-19 20:32:19
8500,2855,764531,TICKET-8500-9890,WhatsApp,False,2025-03-19 20:32:19
8501,2856,134908,TICKET-8501-6164,WhatsApp,False,2025-03-27 14:37:41
8502,2856,134899,TICKET-8502-7210,App,False,
8503,2856,134888,TICKET-8503-1513,App,False,
8504,2857,670759,TICKET-8504-4141,WhatsApp,False,2025-02-15 17:14:57
8505,2857,670933,TICKET-8505-3380,WhatsApp,True,
8506,2857,670935,TICKET-8506-4462,WhatsApp,False,2025-02-15 17:14:57
8507,2857,670864,TICKET-8507-4478,App,True,
8508,2857,670932,TICKET-8508-2630,App,False,2025-02-15 17:14:57
8509,2858,108551,TICKET-8509-9103,WhatsApp,False,
8510,2858,108562,TICKET-8510-6187,WhatsApp,False,2025-03-13 17:43:04
8511,2858,108576,TICKET-8511-2070,WhatsApp,True,2025-03-13 17:43:04
8512,2858,108558,TICKET-8512-6291,App,False,
8513,2859,310207,TICKET-8513-3752,WhatsApp,True,
8514,2860,302163,TICKET-8514-5333,WhatsApp,False,2025-03-16 02:04:24
8515,2860,302028,TICKET-8515-2710,App,False,2025-03-16 02:04:24
8516,2861,819687,TICKET-8516-4283,App,False,2025-02-07 17:07:13
8517,2861,819573,TICKET-8517-4969,WhatsApp,True,2025-02-07 17:07:13
8518,2861,819681,TICKET-8518-6495,WhatsApp,False,2025-02-07 17:07:13
8519,2862,9083,TICKET-8519-7596,WhatsApp,True,2025-02-09 20:53:03
8520,2862,9108,TICKET-8520-3780,App,True,2025-02-09 20:53:03
8521,2862,9077,TICKET-8521-5365,WhatsApp,False,2025-02-09 20:53:03
8522,2863,531117,TICKET-8522-5595,WhatsApp,True,2025-02-09 12:07:19
8523,2863,531240,TICKET-8523-5355,WhatsApp,True,
8524,2863,531038,TICKET-8524-8429,App,True,
8525,2863,531241,TICKET-8525-7029,App,False,2025-02-09 12:07:19
8526,2863,531002,TICKET-8526-8386,App,False,2025-02-09 12:07:19
8527,2864,86097,TICKET-8527-1646,WhatsApp,False,2025-03-30 11:55:16
8528,2864,86003,TICKET-8528-3173,App,False,2025-03-30 11:55:16
8529,2864,86016,TICKET-8529-8884,WhatsApp,False,2025-03-30 11:55:16
8530,2864,86085,TICKET-8530-6575,App,True,
8531,2864,86009,TICKET-8531-2344,App,True,2025-03-30 11:55:16
8532,2865,69089,TICKET-8532-8929,WhatsApp,True,2025-02-06 22:12:50
8533,2865,69031,TICKET-8533-4866,WhatsApp,False,2025-02-06 22:12:50
8534,2865,69080,TICKET-8534-2420,App,False,2025-02-06 22:12:50
8535,2865,69062,TICKET-8535-9371,WhatsApp,False,2025-02-06 22:12:50
8536,2866,781493,TICKET-8536-2196,WhatsApp,False,
8537,2866,781369,TICKET-8537-5651,WhatsApp,False,
8538,2867,178039,TICKET-8538-7288,App,True,2025-03-19 01:37:20
8539,2867,178116,TICKET-8539-7527,App,True,2025-03-19 01:37:20
8540,2867,178130,TICKET-8540-8299,App,True,
8541,2867,178064,TICKET-8541-5375,App,False,2025-03-19 01:37:20
8542,2868,641461,TICKET-8542-1993,WhatsApp,False,
8543,2868,641266,TICKET-8543-2697,App,False,2025-03-11 04:30:53
8544,2869,715846,TICKET-8544-7154,WhatsApp,False,2025-04-01 16:30:29
8545,2869,715977,TICKET-8545-9067,App,False,
8546,2870,133005,TICKET-8546-6918,WhatsApp,False,
8547,2870,133016,TICKET-8547-2350,App,True,2025-03-17 07:24:29
8548,2871,69921,TICKET-8548-2135,WhatsApp,True,
8549,2871,69974,TICKET-8549-3282,App,True,2025-02-20 23:10:45
8550,2871,69976,TICKET-8550-8658,WhatsApp,True,2025-02-20 23:10:45
8551,2871,70018,TICKET-8551-9577,WhatsApp,False,2025-02-20 23:10:45
8552,2871,69956,TICKET-8552-4343,App,True,2025-02-20 23:10:45
8553,2872,111031,TICKET-8553-2631,WhatsApp,False,2025-03-15 17:53:17
8554,2873,356183,TICKET-8554-6802,App,True,
8555,2873,356240,TICKET-8555-1657,App,True,2025-03-30 19:19:01
8556,2873,356066,TICKET-8556-4438,App,False,2025-03-30 19:19:01
8557,2874,790452,TICKET-8557-4876,WhatsApp,True,2025-04-04 01:13:01
8558,2874,790333,TICKET-8558-9716,WhatsApp,False,2025-04-04 01:13:01
8559,2874,790390,TICKET-8559-1018,App,False,
8560,2874,790269,TICKET-8560-6180,WhatsApp,False,2025-04-04 01:13:01
8561,2874,790290,TICKET-8561-4553,WhatsApp,True,
8562,2875,372424,TICKET-8562-6503,WhatsApp,True,2025-03-22 20:29:46
8563,2875,372381,TICKET-8563-8698,WhatsApp,True,2025-03-22 20:29:46
8564,2875,372456,TICKET-8564-9840,App,False,
8565,2876,108251,TICKET-8565-3283,WhatsApp,True,
8566,2876,108182,TICKET-8566-1123,App,False,2025-03-08 05:13:24
8567,2876,108190,TICKET-8567-4554,WhatsApp,False,
8568,2876,108174,TICKET-8568-5178,WhatsApp,False,2025-03-08 05:13:24
8569,2876,108164,TICKET-8569-8287,App,False,2025-03-08 05:13:24
8570,2877,557181,TICKET-8570-8716,App,True,2025-03-27 05:10:15
8571,2878,48246,TICKET-8571-7384,WhatsApp,True,2025-03-09 10:59:36
8572,2878,48296,TICKET-8572-8548,App,True,2025-03-09 10:59:36
8573,2878,48269,TICKET-8573-8197,App,False,2025-03-09 10:59:36
8574,2878,48281,TICKET-8574-2316,WhatsApp,False,2025-03-09 10:59:36
8575,2879,139432,TICKET-8575-9688,WhatsApp,False,2025-02-05 09:45:23
8576,2880,221220,TICKET-8576-5311,WhatsApp,True,2025-02-18 16:00:16
8577,2880,221394,TICKET-8577-6750,WhatsApp,True,2025-02-18 16:00:16
8578,2880,221244,TICKET-8578-7248,WhatsApp,True,2025-02-18 16:00:16
8579,2880,221340,TICKET-8579-6978,App,False,
8580,2880,221241,TICKET-8580-1304,WhatsApp,False,2025-02-18 16:00:16
8581,2881,614070,TICKET-8581-8430,App,True,2025-02-28 13:26:40
8582,2882,45715,TICKET-8582-3368,App,False,2025-02-22 11:26:06
8583,2882,45609,TICKET-8583-2135,App,True,2025-02-22 11:26:06
8584,2882,45698,TICKET-8584-5636,App,True,2025-02-22 11:26:06
8585,2882,45601,TICKET-8585-2695,App,False,2025-02-22 11:26:06
8586,2882,45630,TICKET-8586-1202,App,False,2025-02-22 11:26:06
8587,2883,521953,TICKET-8587-8486,WhatsApp,True,2025-03-13 03:42:55
8588,2883,521782,TICKET-8588-3841,App,True,2025-03-13 03:42:55
8589,2884,261379,TICKET-8589-4071,App,False,
8590,2884,261208,TICKET-8590-8293,App,True,2025-03-23 11:47:21
8591,2884,261301,TICKET-8591-1814,WhatsApp,False,2025-03-23 11:47:21
8592,2885,693891,TICKET-8592-3968,App,True,2025-03-31 22:27:52
8593,2885,693860,TICKET-8593-5328,App,False,2025-03-31 22:27:52
8594,2886,48002,TICKET-8594-6780,App,False,2025-02-27 00:35:46
8595,2886,48077,TICKET-8595-1347,App,True,
